id,merchant_offer_id,opened_time,closed_time,period_start,period_end,collection_time,status,repayment_status
624d33dd4c9147a5a5ba160951303dff,aba9cbd014684b1cbb4fa0a8d5d8d613,09/06/2020 14:25,11/06/2020 09:00,08/06/2020 22:00,13/06/2020 22:00,14/06/2020 09:00,closed,ok
625e0b546b3c4d5497ae3675160b9cbe,0ddf982d9c344c629d2a0aa757eb5885,07/10/2020 11:23,09/10/2020 08:27,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,ok
627e8afd5eab4abd88292e0cf4a0fe0a,1a997612faf24dcaa95017da1a79981f,23/08/2020 08:56,25/08/2020 10:00,22/08/2020 22:00,27/08/2020 22:00,28/08/2020 09:00,closed,ok
629b840bc7774adeb18c2349debbc742,fd3346b23b9544fe9de02c2d73887c2e,17/09/2020 14:57,22/09/2020 07:10,16/09/2020 22:00,21/09/2020 22:00,22/09/2020 09:00,closed,ok
6311c0b2cf264d3c903be5ae65eaefd5,f461a0c0ff6f44e694678ac3660e94f7,19/11/2020 13:09,24/11/2020 09:05,18/11/2020 22:00,23/11/2020 22:00,24/11/2020 09:00,closed,ok
633c53baad2c4870967ea0b4ceec64bd,89c9abf9fced4c2a9bdb8376da7bddc0,07/08/2020 09:06,13/08/2020 09:05,06/08/2020 22:00,11/08/2020 22:00,12/08/2020 09:00,closed,delinquent
6349fb6b1a044404ac1afb33cebdf787,d26e9224d3034b709d72d64dc8d21c23,10/10/2020 06:35,15/10/2020 09:05,09/10/2020 22:00,14/10/2020 22:00,15/10/2020 09:00,closed,ok
63b1ba6b92284330b073fbae5b4bc76f,df154f06c9be400d91f3f61816aa1f4b,30/08/2020 05:53,03/09/2020 08:30,29/08/2020 22:00,03/09/2020 22:00,04/09/2020 09:00,closed,ok
63bd2cea24454c55ba6485714f397584,4ed59967e295440581f2ec3adb4ff1e3,02/10/2020 15:50,07/10/2020 12:10,01/10/2020 22:00,06/10/2020 22:00,07/10/2020 09:00,closed,delinquent
63c61d7884d64e07ba26d8a5138cb3c2,cdbf7222cc77412b90563ed18b7f21cf,08/10/2020 08:53,13/10/2020 11:50,07/10/2020 22:00,12/10/2020 22:00,13/10/2020 09:00,closed,delinquent
63ecce30fd7f485b8e6a5acd641b6742,5851654e0ab147959121ef0662b8e73f,23/07/2020 09:36,28/07/2020 09:05,22/07/2020 22:00,27/07/2020 22:00,28/07/2020 09:00,closed,ok
64461d45deb44af99bbfbd7de8e52583,1689c6ec0bcf4df68264f17471e24489,26/10/2020 06:08,30/10/2020 16:10,25/10/2020 22:00,30/10/2020 22:00,31/10/2020 09:00,closed,ok
6473ff28d21d4126acb55a59f8285806,377c1587f47645af99eeb2883945e402,19/10/2020 08:36,23/10/2020 12:20,18/10/2020 22:00,23/10/2020 22:00,24/10/2020 09:00,closed,ok
649a66e948fc44f280c6285cee48d788,f71e8990b2844575bfb01c53f019b095,03/08/2020 07:12,07/08/2020 07:30,02/08/2020 22:00,07/08/2020 22:00,08/08/2020 09:00,closed,ok
65047ead883d4703ad729d50263b5497,49092e4d9338425787bcc662f7bacbea,26/09/2020 07:16,01/10/2020 06:00,25/09/2020 22:00,30/09/2020 22:00,01/10/2020 09:00,closed,ok
6539c6d68aae4cb890bdff5192341e25,357c236c196c4fec92cf0a0886446606,19/08/2020 13:05,23/08/2020 11:30,18/08/2020 22:00,23/08/2020 22:00,24/08/2020 09:00,closed,ok
653b2d2ab79945d4a5fe94110c0b476e,2a3a9ae16a6c48e38e10e617694b4dce,30/10/2020 06:56,04/11/2020 08:20,29/10/2020 22:00,03/11/2020 22:00,04/11/2020 09:00,closed,ok
65b82b111239439a889fd099c4815953,0ddf982d9c344c629d2a0aa757eb5885,12/11/2020 11:09,16/11/2020 17:20,11/11/2020 22:00,16/11/2020 22:00,17/11/2020 09:00,closed,ok
65e397b7edcb4ba2bf168525d80b988a,8a063e5428c1488ba646394d4911fed4,01/10/2020 07:02,05/10/2020 15:01,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,ok
6605db4ace5344ac8a62bc58f4d76b51,53528dfd7591493ea1a74f801db554fa,01/11/2020 16:41,04/11/2020 12:51,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,ok
67526e9aae8a40fc9bcb8faf8d38681b,4416973f2fe646519ed9625d6d9dc504,20/08/2020 08:15,21/08/2020 16:50,19/08/2020 22:00,24/08/2020 22:00,25/08/2020 09:00,closed,ok
6767470bf4e1408dbdd53cf7fd232257,e9b530e2bcc54be2b5bb3efca3d8acc0,06/11/2020 13:23,13/11/2020 03:49,05/11/2020 22:00,10/11/2020 22:00,11/11/2020 09:00,closed,default
6793c87786b3422098fe09c4f5c4e794,5851654e0ab147959121ef0662b8e73f,28/07/2020 09:09,02/08/2020 09:05,27/07/2020 22:00,01/08/2020 22:00,02/08/2020 09:00,closed,ok
679f7522b28b4864b1543239e931ca5c,24a03c8241c1435688268dd70be09380,17/09/2020 08:41,22/09/2020 08:00,16/09/2020 22:00,21/09/2020 22:00,22/09/2020 09:00,closed,ok
67a364117bd446b18a0dc16599038edc,9eafa88299064f6485d8ab5fe1211efd,18/09/2020 18:50,23/09/2020 08:30,17/09/2020 22:00,22/09/2020 22:00,23/09/2020 09:00,closed,ok
681dff29bf454536a28f00e4a08f393d,3c8175903951452c8c0e730c4b76347b,04/11/2020 06:10,06/11/2020 06:01,03/11/2020 22:00,08/11/2020 22:00,09/11/2020 09:00,closed,ok
682ee5385a624d4bbcfaf7b0e3e2b296,4416973f2fe646519ed9625d6d9dc504,13/08/2020 10:44,15/08/2020 08:00,12/08/2020 22:00,17/08/2020 22:00,18/08/2020 09:00,closed,ok
685b41e14c054eb2815cefd4874952d2,4416973f2fe646519ed9625d6d9dc504,31/08/2020 11:21,03/09/2020 06:20,30/08/2020 22:00,04/09/2020 22:00,05/09/2020 09:00,closed,ok
69f66100af8f49eea9a4b81fda734d72,9d2851456eb940c49b21324a84adc5d6,25/06/2020 15:49,27/06/2020 07:30,24/06/2020 22:00,29/06/2020 22:00,30/06/2020 09:00,closed,ok
6a1a4c7c4b5446fbb4801402cd8fb48c,fba6de789c924142920ff40a163db567,22/11/2020 16:48,25/11/2020 03:24,21/11/2020 22:00,26/11/2020 22:00,27/11/2020 09:00,closed,ok
6a3d086b67cd479b916b44fc6022811e,32d37ea8c4f1426fb8a03c032a6fa401,20/07/2020 14:40,27/07/2020 08:00,19/07/2020 22:00,24/07/2020 22:00,25/07/2020 09:00,closed,default
6a7b782ca3f14a69a0206d684928b79b,cc6d4e23a95c42749f10b778c56d18aa,08/11/2020 09:49,12/11/2020 11:11,07/11/2020 22:00,12/11/2020 22:00,13/11/2020 09:00,closed,ok
6ab3bfb597bb4d40860c7b0425146279,8b88b0b79c124020b3b43107271efc61,10/06/2020 07:38,10/06/2020 10:12,09/06/2020 22:00,14/06/2020 22:00,15/06/2020 09:00,closed,ok
6b0ca68268b34b9e940bb5e1a778da5d,5f544009669c4b42824e9a760bf597f0,01/07/2020 07:46,03/07/2020 07:00,30/06/2020 22:00,05/07/2020 22:00,06/07/2020 09:00,closed,ok
6b14c3d15a794363ae4c83b3a4f76d68,33957006305945ae841b2419872cbb10,21/09/2020 09:44,24/09/2020 08:10,20/09/2020 22:00,25/09/2020 22:00,26/09/2020 09:00,closed,ok
6b22bc76077549d88bfb8682dd0b440c,0dc40fbedc4741acbb81d82d3b126370,26/09/2020 14:54,01/10/2020 08:22,25/09/2020 22:00,30/09/2020 22:00,01/10/2020 09:00,closed,ok
6b67e7531a2442e784ec1bc3c6619aa0,4416973f2fe646519ed9625d6d9dc504,22/08/2020 14:27,23/08/2020 07:00,21/08/2020 22:00,26/08/2020 22:00,27/08/2020 09:00,closed,ok
6bc62b2e367b4952ab26432e10b7f919,f5fb1629afec4a43a3c1b6167f93c031,25/11/2020 17:36,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
6be079301f1344919a084a9fd45e4f3b,3ceaaef4b5ac4f589da2285164950f2e,20/09/2020 17:34,25/09/2020 08:50,19/09/2020 22:00,24/09/2020 22:00,25/09/2020 09:00,closed,ok
6be2a1040e054fbba2a9da3f223735bc,e2b8c51221f344759da77418c3c078e5,20/09/2020 05:16,23/09/2020 13:33,19/09/2020 22:00,24/09/2020 22:00,25/09/2020 09:00,closed,ok
6c4b9491477f42fbae7013d5b920fa47,4416973f2fe646519ed9625d6d9dc504,18/08/2020 16:12,20/08/2020 07:10,17/08/2020 22:00,22/08/2020 22:00,23/08/2020 09:00,closed,ok
6d2b9f17a61d4a30a418ea715259bfe2,f17bc6e536af40d7880b5394e6556a06,17/11/2020 07:17,21/11/2020 08:10,16/11/2020 22:00,21/11/2020 22:00,22/11/2020 09:00,closed,ok
6ea98152da2c49da9a5f93d6e68fbfb9,3bdb99bf02b64f3b8753e3ba3e6121f4,08/07/2020 07:12,09/07/2020 16:50,07/07/2020 22:00,12/07/2020 22:00,13/07/2020 09:00,closed,ok
6edac94b3a784718b2e8af6ee7ca7131,dfb93a2870984ce7aa2c4bb6714170c7,01/09/2020 13:01,03/09/2020 15:50,31/08/2020 22:00,05/09/2020 22:00,06/09/2020 09:00,closed,ok
6fa359fbf519433fb5887bbf967cb650,2095c13acebc4bedb62ef0b68e9ee9b2,11/11/2020 06:28,17/11/2020 07:22,10/11/2020 22:00,15/11/2020 22:00,16/11/2020 09:00,closed,delinquent
6fb6256b655949dc9d493b3f16827573,781f710e37234e73b7d96923892f1510,20/07/2020 09:43,24/07/2020 16:40,19/07/2020 22:00,24/07/2020 22:00,25/07/2020 09:00,closed,ok
6ff19e0b06f34a3da96c4baaad9b8d56,db5903d73b8748c4b8e86f457d386e56,02/11/2020 14:44,07/11/2020 08:30,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
708cff1cc0ee469d8e65b3be3a92da77,9a8f33f6c11d4e84879ae55ba505db11,17/11/2020 08:16,20/11/2020 09:50,16/11/2020 22:00,21/11/2020 22:00,22/11/2020 09:00,closed,ok
70dc2d041eed4460863b7c657ccf3ba6,377c1587f47645af99eeb2883945e402,07/10/2020 08:14,10/10/2020 08:00,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,ok
714233ab9121484984361d6fc6d33c8d,16436cc8ad5a4ccbad2015e3dadd888b,02/11/2020 09:13,02/11/2020 11:21,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
71740eef801e4df387df5f0c13bd93bc,74842a93512d45fd84b4f9496daa450a,21/11/2020 15:33,NULL,20/11/2020 22:00,25/11/2020 22:00,26/11/2020 09:00,open,delinquent
71f6dcd233724665a0c6252bfe3c13a4,0823f21f3e524ac481a92ba9445f57e5,25/08/2020 16:53,30/08/2020 08:20,24/08/2020 22:00,29/08/2020 22:00,30/08/2020 09:00,closed,ok
72c5e4af160e4df598b05c5323e67ca2,6546dc8df2074053adb1be3a587a9eaf,01/10/2020 06:33,03/10/2020 06:50,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,ok
7347331d78a24118b7afec462193355d,24a03c8241c1435688268dd70be09380,12/09/2020 06:41,17/09/2020 08:40,11/09/2020 22:00,16/09/2020 22:00,17/09/2020 09:00,closed,ok
7363b5fafe144d8fa43237f00e20074b,b1fae436559646488f13f9f7c5c07d7b,24/07/2020 10:06,27/07/2020 08:30,23/07/2020 22:00,28/07/2020 22:00,29/07/2020 09:00,closed,ok
736d9ad79fb6471ea81117c82636e040,9528ca3825784ee98338246b4a2df191,16/11/2020 17:07,17/11/2020 08:10,15/11/2020 22:00,20/11/2020 22:00,21/11/2020 09:00,closed,ok
737d794c6fa041f98cffa6f83efb6c81,dec6a42dea904f3d915a3f2a63439af2,19/09/2020 15:17,22/09/2020 11:00,18/09/2020 22:00,23/09/2020 22:00,24/09/2020 09:00,closed,ok
7382e1cec9fe496ea323d5f467ef944e,415f1d67639f4cdfb15e4b9aa4ab34be,01/09/2020 11:58,07/09/2020 12:21,31/08/2020 22:00,05/09/2020 22:00,06/09/2020 09:00,closed,default
738d0444eb8e44d4aa88ba3738fbcb3a,32835e253d20470ba3afadf9468c5da0,22/10/2020 14:00,27/10/2020 08:30,21/10/2020 22:00,26/10/2020 22:00,27/10/2020 09:00,closed,ok
73beb738ddcd44b9ac2ad418bd96a70a,51941dc0758a49fba57892ef70ac4b9a,23/09/2020 08:29,28/09/2020 08:30,22/09/2020 22:00,27/09/2020 22:00,28/09/2020 09:00,closed,ok
73fa35ca99c04b6c9fd85778798b7b4e,e6b8ce63ee254384b827d9ab5e70e294,12/10/2020 17:13,18/10/2020 05:58,11/10/2020 22:00,16/10/2020 22:00,17/10/2020 09:00,closed,delinquent
741a275086bf4ce9b5786cc86328d071,92870c946573475e9d91551ffb567b2a,05/10/2020 07:46,07/10/2020 09:41,04/10/2020 22:00,09/10/2020 22:00,10/10/2020 09:00,closed,ok
74a4422303294ae4bf76f83e7129f774,2a5c856c8e0f44239c09c2303bf5c575,02/11/2020 17:05,06/11/2020 17:01,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
74a72a73405149cf883b647ae0564c07,5851654e0ab147959121ef0662b8e73f,02/08/2020 09:48,07/08/2020 09:05,01/08/2020 22:00,06/08/2020 22:00,07/08/2020 09:00,closed,ok
74b42e406d23440f9a663f0c0e50fda7,4c4aeef9028d468dacb57ba4f591daad,20/09/2020 07:33,30/09/2020 09:20,19/09/2020 22:00,24/09/2020 22:00,25/09/2020 09:00,closed,default
74c3f86167f2406c9db7f454f3df54a2,80d800b98c9d4971924dbbb0f7e6b1ad,13/11/2020 18:31,18/11/2020 10:20,12/11/2020 22:00,17/11/2020 22:00,18/11/2020 09:00,closed,delinquent
74d234e3313c4bc59c371f003a49d413,377c1587f47645af99eeb2883945e402,15/10/2020 07:27,19/10/2020 08:31,14/10/2020 22:00,19/10/2020 22:00,20/10/2020 09:00,closed,ok
74db40c3f11244b19b193263956c9e03,4416973f2fe646519ed9625d6d9dc504,07/09/2020 08:26,09/09/2020 06:30,06/09/2020 22:00,11/09/2020 22:00,12/09/2020 09:00,closed,ok
750563ec60c14eb895167f8351b811b5,0ddf982d9c344c629d2a0aa757eb5885,26/10/2020 16:53,28/10/2020 18:10,25/10/2020 22:00,30/10/2020 22:00,31/10/2020 09:00,closed,ok
75ca52c9eb714d9eac25cb5a8e9fc7b7,79a658a59a2d4b008e9b3b0073c38451,23/10/2020 15:14,27/10/2020 09:10,22/10/2020 22:00,27/10/2020 22:00,28/10/2020 09:00,closed,ok
7620565c01e34496bf03cc439aa82642,c43eeaada7674ff489caa8a2126c2e74,01/10/2020 08:56,05/10/2020 13:21,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,ok
765a63d2c55041959c26b0d8d55bebef,549080e8abbf47bbac6082815338d9f3,22/09/2020 12:42,27/09/2020 07:10,21/09/2020 22:00,26/09/2020 22:00,27/09/2020 09:00,closed,ok
766f2d00d7c9429cbfbbdcdc89da05f1,cc6d4e23a95c42749f10b778c56d18aa,22/10/2020 06:55,26/10/2020 15:10,21/10/2020 22:00,26/10/2020 22:00,27/10/2020 09:00,closed,ok
766fb01e719b4918b2470ee244166278,b87e85fea5764aa6966714155d47e4f5,14/10/2020 15:25,17/10/2020 06:30,13/10/2020 22:00,18/10/2020 22:00,19/10/2020 09:00,closed,ok
76b0d5eaa4564c9e80ea905556529556,7b211ef9f4184541a023663012ede076,30/08/2020 13:48,31/08/2020 08:30,29/08/2020 22:00,03/09/2020 22:00,04/09/2020 09:00,closed,ok
76f7915195c5426888d1098538d7e825,6011e43499564e63aab7d62575286320,03/11/2020 15:13,08/11/2020 07:40,02/11/2020 22:00,07/11/2020 22:00,08/11/2020 09:00,closed,ok
770f4cab1c8948d6acb9830ee49a0c41,dec6a42dea904f3d915a3f2a63439af2,15/09/2020 13:21,17/09/2020 09:00,14/09/2020 22:00,19/09/2020 22:00,20/09/2020 09:00,closed,ok
77942ef22f454060b42acdf4c972ac75,6aee2cabc50847ed95bee15bd30aea4e,10/09/2020 13:15,15/09/2020 10:20,09/09/2020 22:00,14/09/2020 22:00,15/09/2020 09:00,closed,delinquent
77a6b60b71f8417fb371b3a5c67a5cda,a77cd40a78c441cfade954025451a08f,14/09/2020 17:18,19/09/2020 07:10,13/09/2020 22:00,18/09/2020 22:00,19/09/2020 09:00,closed,ok
77b715cd84e94fd1a3fe035b9b55d513,a7c4a9b16768409e95d7a7103f8286e9,04/11/2020 05:32,08/11/2020 16:40,03/11/2020 22:00,08/11/2020 22:00,09/11/2020 09:00,closed,ok
7841b0ce7d89407a82e31bd54a36576f,69afa93cb90849438c01af4931515c15,20/11/2020 15:39,23/11/2020 09:10,19/11/2020 22:00,24/11/2020 22:00,25/11/2020 09:00,closed,ok
788f9fcb22fe4e31b6c6f0334a7ea859,149e86ac7f9d47bbbcd6f93c896fe371,10/11/2020 11:42,14/11/2020 09:41,09/11/2020 22:00,14/11/2020 22:00,15/11/2020 09:00,closed,ok
7894dc13c2c84d9a929d1ad26c097033,16436cc8ad5a4ccbad2015e3dadd888b,11/10/2020 14:52,11/10/2020 17:10,10/10/2020 22:00,15/10/2020 22:00,16/10/2020 09:00,closed,ok
78ab18e8dc06418bb47dccd731ac5e3b,402431494695415daab74f42dcd104a8,01/11/2020 15:28,04/11/2020 10:21,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,ok
78d42073be624f538a694d8661291dd2,36f93af10dcf46469113f68ad374521d,04/08/2020 16:20,05/08/2020 17:20,03/08/2020 22:00,08/08/2020 22:00,09/08/2020 09:00,closed,ok
78e84dc26ec846fd895a9a138a02b15d,c9dea43014eb469e9c1396af0c835e91,09/11/2020 16:59,11/11/2020 07:20,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,ok
7922521c788746d4bb447cc4c95f2cd9,064d6aec0d5b47b8927b6b0b279ea912,23/11/2020 15:35,NULL,22/11/2020 22:00,27/11/2020 22:00,28/11/2020 09:00,open,ok
7922f6cd3ba84a0e80e07ced1b617146,0ddf982d9c344c629d2a0aa757eb5885,20/11/2020 05:20,21/11/2020 06:40,19/11/2020 22:00,24/11/2020 22:00,25/11/2020 09:00,closed,ok
79423ae007204ab2bbe3a45c89976137,98fd260012954043baa51d5c87847b82,23/05/2020 08:39,26/05/2020 08:20,22/05/2020 22:00,27/05/2020 22:00,28/05/2020 09:00,closed,ok
794a17858cd54177ba1c8a838bfaa483,4b69c0d3ff4b41a4a71cb066095f1833,25/11/2020 11:59,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
7951fe62c5f3409e8dbd20711398e6d8,820f720bb8ab468fa4b4eaca639f6698,30/09/2020 13:29,05/10/2020 07:40,29/09/2020 22:00,04/10/2020 22:00,05/10/2020 09:00,closed,ok
79f42e6a97fb4ea39b5b6e8a24a7f6ea,d4164602240d422d96f7d86c804e2f28,09/11/2020 16:09,15/11/2020 09:05,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,delinquent
7a69746e44b74abab470f114cad729dd,c872a5e2cad14b3389b18b54d785f181,24/08/2020 15:39,24/08/2020 17:50,23/08/2020 22:00,28/08/2020 22:00,29/08/2020 09:00,closed,ok
7a7d47c6d2f34056af2040cecd2ce5a2,7fb24055e2814678aa448d1e6260ddc2,17/08/2020 09:15,21/08/2020 10:10,16/08/2020 22:00,21/08/2020 22:00,22/08/2020 09:00,closed,ok
7aae8e88b48647cbbdff698cf80ce15f,a315456302f4424da45333387ec0d981,29/09/2020 08:08,02/10/2020 11:31,28/09/2020 22:00,03/10/2020 22:00,04/10/2020 09:00,closed,ok
7ab8c98266af473091fd409fb782c6c9,a39c64a774aa4bd4aceb4f0d527272d8,23/11/2020 06:48,NULL,22/11/2020 22:00,27/11/2020 22:00,28/11/2020 09:00,open,ok
7af8794efe0f49f8b828ee8820ca4940,4390027c93a14ab3b31d39b958500642,16/11/2020 09:57,24/11/2020 10:30,15/11/2020 22:00,20/11/2020 22:00,21/11/2020 09:00,closed,default
7b475e27fab7435a93e1c0b94449bb3c,4416973f2fe646519ed9625d6d9dc504,27/07/2020 11:25,28/07/2020 13:20,26/07/2020 22:00,31/07/2020 22:00,01/08/2020 09:00,closed,ok
7b5b2dce4e1e4e7fb7ad08380eadc20e,dd81f67cfec1422aaeae0ec702d892ba,02/11/2020 10:00,06/11/2020 13:02,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
7bcde33738e04a80b7d453651f9ed0cd,8b88b0b79c124020b3b43107271efc61,23/07/2020 15:52,23/07/2020 16:30,22/07/2020 22:00,27/07/2020 22:00,28/07/2020 09:00,closed,ok
7c4ccbad619c4470a07adc4e77f2af3f,4abcb1544c9445f38123a680868dfad3,05/10/2020 06:52,07/10/2020 04:20,04/10/2020 22:00,09/10/2020 22:00,10/10/2020 09:00,closed,ok
7cc7c83fb15c4268b333d703b0b0a06f,00e42dbea8a04381862b94281f59381c,13/07/2020 10:47,18/07/2020 08:20,12/07/2020 22:00,17/07/2020 22:00,18/07/2020 09:00,closed,ok
7cf643a7934249c8b1bd85abcf018a52,2a3a9ae16a6c48e38e10e617694b4dce,06/10/2020 07:19,10/10/2020 06:01,05/10/2020 22:00,10/10/2020 22:00,11/10/2020 09:00,closed,ok
7cf7d1ceca2f45c18103778b985d3404,ca7195e31c73455f95506ccc01b1f494,27/09/2020 10:07,03/10/2020 06:46,26/09/2020 22:00,01/10/2020 22:00,02/10/2020 09:00,closed,delinquent
7d43e4078160445f8a689742ca15ae2b,b87e85fea5764aa6966714155d47e4f5,18/11/2020 12:44,20/11/2020 08:30,17/11/2020 22:00,22/11/2020 22:00,23/11/2020 09:00,closed,ok
7d8b5c40b7be4eb99e371c56e7365474,e5978db4e2d745219f2a0ecc777f22e4,09/10/2020 04:52,14/10/2020 09:50,08/10/2020 22:00,13/10/2020 22:00,14/10/2020 09:00,closed,delinquent
7da25d2f265348c18288e653eb7997a7,c61f08e4e405477fbf60cdc4735813ab,07/11/2020 08:38,09/11/2020 08:20,06/11/2020 22:00,11/11/2020 22:00,12/11/2020 09:00,closed,ok
7e5ac333a0d2458393ece49a1aa9fcb3,7582add9cb5c463ba8d1d6cfed27545f,27/08/2020 06:56,31/08/2020 12:06,26/08/2020 22:00,31/08/2020 22:00,01/09/2020 09:00,closed,ok
7f371f7b4f334678abdc3c01ba63e061,c8cf753adbcf4e368718d04a1c843786,15/10/2020 17:01,19/10/2020 07:30,14/10/2020 22:00,19/10/2020 22:00,20/10/2020 09:00,closed,ok
7f7dab0e7a094c0a88a08347abe9c3d2,2a3a9ae16a6c48e38e10e617694b4dce,25/11/2020 16:57,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
7fe1d41ea35b44e18c01dc3853d676fb,18738e7be62649458c1520ca2edf8370,09/11/2020 12:06,15/11/2020 09:05,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,delinquent
7fe4385667fa4fdab2df9e27f7f160f8,633a5ffc57d340b4883021bcf4cdb5f9,31/07/2020 08:12,05/08/2020 08:20,30/07/2020 22:00,04/08/2020 22:00,05/08/2020 09:00,closed,ok
7ff3bc4147b14f1dae2c84db6cfa20cc,0dc40fbedc4741acbb81d82d3b126370,01/10/2020 08:58,06/10/2020 11:12,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,delinquent
809161dedd614421a2358e9d0fc669db,f59e6318942040d6b00d37cc834e49ab,22/10/2020 09:58,26/10/2020 07:40,21/10/2020 22:00,26/10/2020 22:00,27/10/2020 09:00,closed,ok
80f159a9e94941adae258e5e50441ea8,6b3dfa9668864869869050f73ba50d90,22/11/2020 05:20,NULL,21/11/2020 22:00,26/11/2020 22:00,27/11/2020 09:00,open,ok
8106952c2ffa45beb68c9e592b6698f6,d5ac9aa2493746aca72ac69873236f55,02/09/2020 15:18,07/09/2020 07:00,01/09/2020 22:00,06/09/2020 22:00,07/09/2020 09:00,closed,ok
8106f16347c949998a41de0d1c3ceeeb,aba9cbd014684b1cbb4fa0a8d5d8d613,09/08/2020 17:26,13/08/2020 16:29,08/08/2020 22:00,13/08/2020 22:00,14/08/2020 09:00,closed,ok
811a183f5b0a4135a8757a9e28ddbf09,4416973f2fe646519ed9625d6d9dc504,30/08/2020 12:26,31/08/2020 07:10,29/08/2020 22:00,03/09/2020 22:00,04/09/2020 09:00,closed,ok
8158c421d7f34e6ab1636c61aa4e6393,155a26b2ecaa4cd782347f67acba9643,25/11/2020 17:52,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
81b520621d054e729fb15338a9f4f57c,c9fded274e364cec88540df5b766588c,05/11/2020 04:59,09/11/2020 11:51,04/11/2020 22:00,09/11/2020 22:00,10/11/2020 09:00,closed,ok
81dbfa16e614493dbc0041c35f52b412,bcd06c2717ab4ae1aceea841aabedf53,10/07/2020 11:31,13/07/2020 09:00,09/07/2020 22:00,14/07/2020 22:00,15/07/2020 09:00,closed,ok
82124d4a76294ff48e1c75b90ae48e94,3c1f0482c8af4db5bd45617de4aa4d5d,28/10/2020 14:23,02/11/2020 12:25,27/10/2020 22:00,01/11/2020 22:00,02/11/2020 09:00,closed,delinquent
82a4b785dc6842cd9db07dc6068413e8,dd5cbda830764867a4486352ef4c3407,09/11/2020 06:22,16/11/2020 13:23,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,default
83298ec79c9041259825fcb15627e27b,377c1587f47645af99eeb2883945e402,27/10/2020 08:04,01/11/2020 08:20,26/10/2020 22:00,31/10/2020 22:00,01/11/2020 09:00,closed,ok
83bf5aa2be464b9086fafcbee27f2571,6f75f474dbe747ddb16ff91480c862d6,16/06/2020 06:21,21/06/2020 09:05,15/06/2020 22:00,20/06/2020 22:00,21/06/2020 09:00,closed,ok
83d4e04453fc4ef5982d5f611c0df6b6,1077c352ae0644b1b5626bed5becfd3c,14/11/2020 11:58,20/11/2020 04:44,13/11/2020 22:00,18/11/2020 22:00,19/11/2020 09:00,closed,delinquent
83eefd0851994467911d9e826f5ca2fc,09cbcc1be8c242a2b359d16bcf52a05c,21/11/2020 04:24,26/11/2020 04:00,20/11/2020 22:00,25/11/2020 22:00,26/11/2020 09:00,closed,ok
848dce23c1b94728831edca807212884,8ed838f1f2644e49a4321669db28fccb,10/11/2020 03:40,10/11/2020 07:41,09/11/2020 22:00,14/11/2020 22:00,15/11/2020 09:00,closed,ok
850dc7298d3743048aaef734381caee1,16cc32d983cf4a11ac7b49311d787129,02/11/2020 11:13,07/11/2020 04:11,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
85bf20864f994a76af6c7eb02611dc42,4429d6592e9948ad98f93c77e9a78e2e,13/10/2020 15:45,18/10/2020 07:50,12/10/2020 22:00,17/10/2020 22:00,18/10/2020 09:00,closed,ok
861960c1d1f843a6880c044ede485c69,6d417474e8a5404ea11ace32e634f2d5,06/10/2020 11:06,07/10/2020 11:30,05/10/2020 22:00,10/10/2020 22:00,11/10/2020 09:00,closed,ok
865d3bea0b9f472fbb548df74b9c42af,d47a11dacab64a0fa83695562e0b668e,14/11/2020 07:49,14/11/2020 08:39,13/11/2020 22:00,18/11/2020 22:00,19/11/2020 09:00,closed,ok
866887c32e2d476da121461c9383dccf,4d1e5900979442c199057bf2a97c82fe,12/11/2020 08:38,17/11/2020 07:07,11/11/2020 22:00,16/11/2020 22:00,17/11/2020 09:00,closed,ok
867fc349eb8e4e4a935ebab5f29a9090,c872a5e2cad14b3389b18b54d785f181,11/07/2020 16:02,14/07/2020 09:10,10/07/2020 22:00,15/07/2020 22:00,16/07/2020 09:00,closed,ok
